n,instance_index,instance_id,seed,dist_family,rho,heterogeneity,cost_scenario,method,experiment_scope,k_in,k_out,time_limit,mip_gap_target,solver_status,status_text,feasible,solver_runtime,wall_time,mip_gap,objective_raw,revenue_in_sample,revenue_out_sample,ratio_out_in,drop,bundle_space_size,bundle_price_count_full,used_cache,instance_path,result_path,log_path,error_message
5,1,cpbsd_instance_001_N5_K50_exponential_rho0.0_full_zero,20776306,exponential,0.0,full,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.1163761615753,300.11651492118835,0.092446275641385,15.278711919978308,15.278711919979905,10.721178492632637,0.701706959904951,0.298293040095049,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_exponential_rho0.0_full_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho0.0_full_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho0.0_full_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_exponential_rho0.5_none_zero,20779306,exponential,0.5,none,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.0161290168762,300.0163061618805,0.014524101609347124,2.8632487673137756,2.86324876731377,2.0063448101485184,0.700723190053382,0.299276809946618,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_exponential_rho0.5_none_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho0.5_none_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho0.5_none_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_normal_rho-0.5_full_hvlm,20850306,normal,-0.5,full,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,111.5933051109314,111.59339499473572,0.008842321638177738,1.307468619916481,1.307468619916604,0.914646322314368,0.6995550855918119,0.3004449144081881,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_full_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_full_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_full_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_normal_rho0.5_partial_hvhm,20864306,normal,0.5,partial,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.2583508491516,300.2583951950073,0.014058420665656721,1.790884962501786,1.7908849625018188,1.2455424876492163,0.6954899469976153,0.30451005300238465,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_normal_rho0.5_partial_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.5_partial_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.5_partial_hvhm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_normal_rho-0.5_full_hvhm,20849306,normal,-0.5,full,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,26.469883918762207,26.469918966293335,0.009967389630376336,1.9070196183974366,1.907019618397404,1.3035979083819427,0.6835786563524937,0.3164213436475063,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_full_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho-0.5_full_hvhm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_exponential_rho0.0_partial_hvlm,20775306,exponential,0.0,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,127.73664498329163,127.73669123649597,0.009739084144337235,3.787281524632232,3.7872815246321614,2.5860780989651926,0.6828322854125202,0.31716771458747983,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_exponential_rho0.0_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho0.0_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho0.0_partial_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_uniform_rho0.5_full_hvlm,20895306,uniform,0.5,full,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,146.73775100708008,146.73800206184387,0.009999525872142128,1.3762103217227881,1.3762103217183974,0.9346362624265979,0.6791376635364641,0.3208623364635359,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_uniform_rho0.5_full_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.5_full_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.5_full_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_logit_rho0.0_none_hvlm,20799306,logit,0.0,none,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,61.895183086395264,61.89536094665527,0.009756863975408673,1.1874293147344148,1.187429314734414,0.8001695878428844,0.6738671329011733,0.3261328670988267,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_logit_rho0.0_none_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.0_none_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho0.0_none_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_normal_rho0.0_partial_hvhm,20855306,normal,0.0,partial,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,53.078591108322144,53.078688859939575,0.00973935066635583,1.965514439586624,1.9655144395866162,1.317429123594178,0.6702719130729243,0.32972808692707567,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_normal_rho0.0_partial_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.0_partial_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.0_partial_hvhm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_exponential_rho0.5_full_hvhm,20786306,exponential,0.5,full,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,58.69462609291077,58.69465708732605,0.00875242137751059,5.743317833609513,5.743317833609849,3.841243764918657,0.668819639832525,0.331180360167475,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_exponential_rho0.5_full_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho0.5_full_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho0.5_full_hvhm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_exponential_rho-0.5_partial_hvlm,20766306,exponential,-0.5,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,277.31815099716187,277.3183822631836,0.009868004543328712,3.7313140730307035,3.7313140730305974,2.4842958613275568,0.6657965029756382,0.3342034970243618,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_exponential_rho-0.5_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho-0.5_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho-0.5_partial_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_uniform_rho-0.5_full_hvlm,20877306,uniform,-0.5,full,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,13.33606219291687,13.336123704910278,0.009651858921960443,1.5997979820365664,1.599797982036106,1.0597295768882529,0.6624146228385077,0.3375853771614923,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_uniform_rho-0.5_full_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho-0.5_full_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho-0.5_full_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_uniform_rho0.5_partial_hvlm,20892306,uniform,0.5,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,258.9974789619446,258.9977068901062,0.009950859151216677,1.8183010673144444,1.8183010673144449,1.204005259926981,0.6621594638918883,0.3378405361081117,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_uniform_rho0.5_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.5_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.5_partial_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_uniform_rho0.0_partial_hvlm,20883306,uniform,0.0,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,122.12910795211792,122.12917017936707,0.009854695912824068,2.144310377138317,2.144310377138323,1.4131017687498755,0.6590005737115922,0.34099942628840785,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_uniform_rho0.0_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.0_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.0_partial_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_logit_rho-0.5_none_hvhm,20789306,logit,-0.5,none,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.2774200439453,300.27765560150146,0.01662047756389142,0.8081272156105773,0.808127215610582,0.5310267127936804,0.6571078198281718,0.3428921801718282,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_none_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_none_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_logit_rho-0.5_none_hvhm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_exponential_rho-0.5_partial_hvhm,20765306,exponential,-0.5,partial,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,17.603790998458862,17.60382604598999,0.009609968034378353,3.923809527327827,3.923809527327847,2.538877321908637,0.647043977090712,0.35295602290928796,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_exponential_rho-0.5_partial_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho-0.5_partial_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho-0.5_partial_hvhm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_exponential_rho0.5_partial_zero,20782306,exponential,0.5,partial,zero,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.1266529560089,300.1267819404602,0.07898144513549167,9.654940922751257,9.654940922751257,6.201962465364946,0.6423615136526019,0.35763848634739814,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_exponential_rho0.5_partial_zero.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho0.5_partial_zero__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho0.5_partial_zero__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_uniform_rho0.0_none_hvhm,20879306,uniform,0.0,none,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,77.76368117332458,77.76374506950378,0.009450463262156558,1.4097157266849658,1.4097157266849658,0.8980873676462352,0.637069836596165,0.362930163403835,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_uniform_rho0.0_none_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.0_none_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_uniform_rho0.0_none_hvhm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_lognormal_rho0.0_full_hvlm,20832306,lognormal,0.0,full,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,151.49201488494873,151.4921169281006,0.008111479492481172,3.294571304109488,3.2945713041094824,2.074568788040909,0.6296930910110206,0.37030690898897944,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.0_full_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.0_full_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.0_full_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_normal_rho0.5_full_hvlm,20868306,normal,0.5,full,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,108.54341888427734,108.54350709915161,0.0,1.1436367118543158,1.1436367118543158,0.7135427135635996,0.6239242813451196,0.37607571865488043,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_normal_rho0.5_full_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.5_full_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.5_full_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_lognormal_rho0.0_partial_hvlm,20829306,lognormal,0.0,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,9,TIME_LIMIT,True,300.2871868610382,300.28724193573,0.021736937383945783,3.1489335961137876,3.1489335961138814,1.9592544122064879,0.6221961665448951,0.37780383345510493,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.0_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.0_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.0_partial_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_exponential_rho0.0_partial_hvhm,20774306,exponential,0.0,partial,hvhm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,99.7326591014862,99.73269486427307,0.009190553110155963,4.187603857719755,3.858020094179182,2.380787166267154,0.6171007688267838,0.3828992311732162,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_exponential_rho0.0_partial_hvhm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho0.0_partial_hvhm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_exponential_rho0.0_partial_hvhm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_normal_rho0.0_none_hvlm,20853306,normal,0.0,none,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,59.40918016433716,59.40921592712402,0.009672412572244599,1.3731162276384734,1.3731162276384754,0.840175849445713,0.6118752604727944,0.3881247395272056,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_normal_rho0.0_none_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.0_none_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_normal_rho0.0_none_hvlm__mb.solver.log,
5,1,cpbsd_instance_001_N5_K50_lognormal_rho0.5_partial_hvlm,20838306,lognormal,0.5,partial,hvlm,MB,mb_oos_drop_grid_n5_n10_v1,50,5000,300.0,0.01,2,OPTIMAL,True,126.72269105911255,126.72274780273438,0.0,2.6448963136037156,2.5956479231336727,1.5733258936393069,0.6061399466457156,0.3938600533542844,32,32,False,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/instances/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.5_partial_hvlm.msgpack,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.5_partial_hvlm__mb.json,/Users/sensen/.openclaw/workspace/domains/revenue-management/experiments/mb_oos_drop_grid_n5_n10_t300/results/n5/cpbsd_instance_001_N5_K50_lognormal_rho0.5_partial_hvlm__mb.solver.log,
